ticker,marketcap,token_address,graduated_time
NEXUS,670907.0501620097,AYFArKFkuoLzrZbmyZQXNc7HxQPwKJJHfGrkpnDPj5yt,2024-12-24 20:03:24.000 UTC
TRUMP,670136.3208558921,DpWNoocEipWmEqsq5omrBHEFy3PZVg7ZxXxSHPGWpump,2024-12-20 18:43:57.000 UTC
AVID,669364.8805277663,GcwxiJ5Vj4dCfLoxRLeCmzoLxysPaCWsTcbxFFqTpump,2024-12-23 23:52:49.000 UTC
SQUID DOGS,669067.0760711576,13fEyDz9X7EjzZQqHeCZfjKCMpdzF7s74uNayPcMpump,2024-12-26 08:55:47.000 UTC
NEO,666170.2727235341,CjM4MtFLpHmPkH3NmhGiA4KowMkRuJ8PGmFY23dQpump,2024-12-23 20:47:38.000 UTC
Internet,665669.0653028511,BuCm3zvDyLHh1hUtu4Hkdux131q4XLLYQL1VYVZBpump,2024-12-18 14:21:53.000 UTC
writer,664971.7436649401,C6DyN41t6kcvwwdZsxW1aaqD11NLvaZKoMEQpQPTpump,2024-12-23 04:31:05.000 UTC
Agzo,664635.9814327233,GZ1C4m6t27Ai6uKTCLe3M4PLz6EoX5zUfd3TmM53WTNL,2024-12-22 20:50:17.000 UTC
Ela,661660.0359391932,4EM88omQoD3VHmqHc4ZRnhQedVZ3pVBzxyV3HA7Qpump,2024-12-20 06:57:29.000 UTC
SONIC,660812.4291980186,Cnvw36ysNdmx4TTyY4QGqADK83eJNZMqfwhViuExpump,2024-12-23 00:56:53.000 UTC
ARCANE,659747.1058585913,V569EMNEY1ygAUmuFNm8KGwQCNnd4VL2W4UqPTGpump,2024-12-21 00:06:59.000 UTC
BOO,657727.1913260191,9DeFwV8sLN59nsZeZDD82LFZsyouyfGoMQWH2N6Zpump,2024-12-26 18:50:47.000 UTC
BOSS,657046.1930419693,FCwVtxAmSypmUfPEuAT7S5S3ii7rxeqrRqqQiy18pump,2024-12-23 21:39:45.000 UTC
BABYPENGU,655267.6917194417,FfYcfLDnShbvr2V6iQFGmL8GevtxZgY5fyd1UzZ6pump,2024-12-24 01:20:36.000 UTC
GENEAI,655266.6687958365,AbUhqf5zRy6KjwZSUY4vSS2MCDY1BmLmMKXVNXRcpump,2024-12-27 21:14:48.000 UTC
RINGO,654388.7647998682,93gNoQh6qQBa81qUTNC4ABZonuvnjUTP4knVQwBkpump,2024-12-20 08:50:52.000 UTC
PU,654123.8140295235,2ru4fpqXDnkLkW4bC9kfpLAmKExZe35odcisStCCpump,2024-12-19 20:53:21.000 UTC
ABSTRACTAI,653895.1796908509,9utvBeErCCdvP12tt1ZCMH69VgNVm1YnaAwj8sFgpump,2024-12-21 18:35:41.000 UTC
DAI,652504.8343246583,CWrGrhThQ1hrEJQ7paGBwxFYNrxXvBpLwB9Ec4xwpump,2024-12-26 18:36:26.000 UTC
AGI,651657.164805489,7LF2YLaCBEcCAQ3xNomSWQbcdcQoakMhz3u4Zs4q4zkD,2024-12-27 21:27:44.000 UTC
CETOS,648071.7947601841,FpZGD6xTT9PFnbfpFGZEcLEfDtWH8btFaiAsQqSupump,2024-12-21 16:51:31.000 UTC
BNUT,645159.7525698747,AJDZQz6hoxjZZ4nUAWVTGnDS819LFHqjcnPshTPcpump,2024-12-23 13:51:23.000 UTC
RPTAI,644796.0445007012,6LH9NE1AuQiJNN2aET9UWFCe3uVat75AAFNN8CLapump,2024-12-24 16:21:31.000 UTC
INFINITY,642224.770600867,CCTgbSaUKruauMy5PmhdYagyt58HWu4HGVrQiVwEpump,2024-12-24 17:39:10.000 UTC
BBB,642099.5001962243,6ttmqXzRvMMqwDfe2682FViwreVzY5USiHqyq2uipump,2024-12-27 01:42:51.000 UTC
GRINDERY,637004.2422189611,EG9aNb2AQsxWMWK6BsCrjXcVBjuQeeAjyF9UmynXpump,2024-12-21 21:00:23.000 UTC
CRTX,636600.197866923,HBnLhqeYedAMEahSWEpddmeZAmy16dsrQzHiTPwupump,2024-12-25 07:29:01.000 UTC
MG COIN,633155.5192403514,HFf3QAyVtBaFXDAF8A6TgBtZrEyjcCU8BUvp9iL5pump,2024-12-26 08:06:18.000 UTC
BELIEVE,632926.5096616488,Cd24Rq5huTpdnK5RASoSiEfo1V1tX5cbhwV3Jhgopump,2024-12-26 01:05:19.000 UTC
AgentisAI,632637.0736656163,EBeQKEZSHAZ4PFCEs91YAxnAo4kHLbtV5jZip8P7pump,2024-12-25 16:24:05.000 UTC
LEE,632182.0398909671,8sNGKTnYD44aGtywMnHPtLG2aEtFDm5e8PS6Uwpqpump,2024-12-21 18:49:09.000 UTC
harmonicat,631194.8816411402,5fEhXH5pR3VLyXVwjkjRgexbPvsdSjzmrFcpsLUxpump,2024-12-20 00:22:02.000 UTC
Hailuo,629211.2203000276,6rPy9n4HfVetMt2JSMaNnGfgCL7GQXEAEcfA4ZZopump,2024-12-26 23:00:00.000 UTC
MALINA,627974.9466100173,7e1XBAGnR6abSX5EiBX4DhGKCLvnHvYLsSvEqXvGpump,2024-12-22 22:25:20.000 UTC
Squid AI,626196.2800002286,EV7w6ATBSzgiM86EkqcJsovxCZgSVVuZCTrmCsfDpump,2024-12-26 18:01:16.000 UTC
Noa,624553.688232124,AzxWbqEENwGyj4MabnGdHbcz7PhHbmzHvgTfktBApump,2024-12-26 06:21:14.000 UTC
RA,624529.3622153476,9MZ34Gmi6WweDkwSXrEJRFN9wkFQYNtrs6oRT7fgpump,2024-12-23 22:17:03.000 UTC
TREE,620083.1746233903,DFfbaFDB1YADtfNtQq5YovdbdRpWpkb3V4sJjQxQpump,2024-12-23 21:38:10.000 UTC
UDD,618215.5667441777,FaKYzXBnQ9rg1JQ8hYA1R8FHn226yAPcxJLrWDoKpump,2024-12-19 16:05:54.000 UTC
RUGCOIN,617072.9864689725,12wrtyB92z1re8NqNEB7Vaj6d4NW4gyVdHygRhgppump,2024-12-19 23:22:22.000 UTC
Richmazboy,616872.2366312278,6VC9eNZDLno7JRp5ihTcUeo7QAqQosay49cfdKyRpump,2024-12-24 05:42:22.000 UTC
QUEST,616790.0586377786,DGrpS4YeAU19XaAmraK9MEdP4A5nrFY727VdwS9Fpump,2024-12-26 21:22:38.000 UTC
ARX,616138.6095988817,3tz75oF1xhP1Bh3W5qewwYh5U19fY8ZVDC2gF8ZApump,2024-12-20 07:21:45.000 UTC
MT,615685.1845871679,A9fUmTPYHL17QkAystRdEHCwGWYcJXYnzUyjw4d4pump,2024-12-27 02:37:26.000 UTC
STRAIGHT,614541.4296060118,5FigGHdfYfTvEj4yMF67ShBK5xfX28hSfUG7VxNmPYhk,2024-12-27 19:29:31.000 UTC
SNAKE,612838.925609675,3RbsagGHZqo8FfrvJ9qfAqoD1E3aWhSgYAZdYx1Zpump,2024-12-21 16:43:01.000 UTC
GEN,610774.6928011884,4q9FLoL3KkX1LYSncu2KGBjBaKCnviSTLeRu4VZdpump,2024-12-24 15:19:00.000 UTC
ZerePy,609895.8048224176,ES7Y5PYHUiTWMfSMvcQDNQebwy3Jyk7bJUYX3ZFXpump,2024-12-24 21:26:36.000 UTC
SAYAI,609381.8076351733,EToV7zF2hTGBqenTDhWiaciPiTf8C5rBNqCyUUCKpump,2024-12-26 17:24:51.000 UTC
vexbolts,607230.9341090614,ECGHn1t58bjcHk87WeMvAfaXeXbtyWDCJ44XbrcNpump,2024-12-25 04:59:01.000 UTC
IAA,605117.5378236531,2ycmRHkKZwk9Qg8Ej6WNLVHueqjkRrASt4QmKfLfpump,2024-12-26 05:39:51.000 UTC
DEEPDAO,604652.5468173466,8THdEYTTDzX3t3FL9Z1axW1UV4uKDm8fxm8WuxxTpump,2024-12-20 22:05:23.000 UTC
Mivi,603593.2381814775,8xYhCiwjvv76HSVDi8sd2bNCQ7hMcyscyyoxS6X3pump,2024-12-20 18:25:27.000 UTC
DROG,603073.8346551211,4QFPqY25kX7MPxpS1KTNcLJU3FSXtHG6rmJtPZirpump,2024-12-24 09:53:30.000 UTC
MTK,603007.4667072516,GUTdwZ6QXG5BC8bsSYZBdSFwn3KRnc2MTkNhN5VimC9p,2024-12-22 07:26:46.000 UTC
PERSONA,600558.2727453297,oAjQ8RJLgse1HrBRJXWA7t4exFJhDAvhLZhninSpump,2024-12-20 23:05:34.000 UTC
spactap,599642.4623136678,CB9zpMRGJpHEqYez2YZGJpSYe6Ceogv5W2qye1MFpump,2024-12-27 02:31:24.000 UTC
killy,598719.1871038014,Hifbs8Vdk2rgCZNqA1twmEgWHQZhmXs4XHr9DJzspump,2024-12-23 11:31:51.000 UTC
VIBESOLOGY,595758.5008195201,9QcgzxFpRn9nLLsdoDbdSJCB5rXSmk43cwfEjimPpump,2024-12-26 20:36:25.000 UTC
BILNET,594271.1642537661,2CLiynjSi3MdQL6u66ocq4L2r37edTE1EXndFntQpump,2024-12-26 19:57:56.000 UTC
ZEUS,593573.7673595211,Fe3sEB1cAt4TsETqmaopPQBto5o8TsY2W2NTw6H9pump,2024-12-26 20:05:33.000 UTC
PDOG,593530.0845914502,HZJzshAvUKEEdr7k1dAcV82mwGYhJgonWcsqhV6mpump,2024-12-24 14:55:07.000 UTC
PIKA,593225.3041506242,CJNnj3Z3b2Mjf1AXKDoc9yBDKSJ5ypKX5Yyg8fdGpump,2024-12-21 14:17:37.000 UTC
USACOIN,590888.2222110543,HzzK1Xnu5X5Qe5AsKGNUJ3Tuk6d1hjeNZaL5Ciibpump,2024-12-21 16:26:58.000 UTC
SQUID,589785.7852559878,D9bmRTWpqmFpCPAaSQvuRur84wZcduasD6vnv4WSpump,2024-12-26 21:48:19.000 UTC
PEMDAS,589745.4087501669,77Ljer3dxjYCXWB1ERHJkMnLhEPEVR7AseoP3tkebtE4,2024-12-18 16:22:44.000 UTC
dearsanta,589075.3667192254,2Y2JfqxcWVW6XLffy3QP6FnGc9hberMW2bQ84YPrpump,2024-12-24 00:53:05.000 UTC
swag,587527.2039086878,DzWgQgrsht7C6ddiWnbtwyageppQgn2P8Udhmw1gpump,2024-12-22 05:45:09.000 UTC
CHILL,586584.4631217715,4u93k9znEoh3fwwwfXCLXPnZ1urUyBx8AfWmsECTpump,2024-12-25 21:55:15.000 UTC
CHRISTMAS,586357.8397987155,Fvob4X2c3H84D5v1LJEESKLd9ziAo8te3HzTQQMmpump,2024-12-25 07:56:34.000 UTC
MKTO,586182.5271530349,GAxF5hZE2PHf6XTV3V9DNuMr2zApyLuzBFsHXBSfpump,2024-12-23 21:58:54.000 UTC
AURI,585466.6612739747,4HTubQMQcGmbLJR9iCqaqjpCJTBiVtXVEAaUrnT5pump,2024-12-21 13:01:47.000 UTC
DAN,585443.4842683409,7uR9TyRVHAJDpe2KYfWbhuYPLrP4rDirrXWsuG7Vpump,2024-12-18 13:50:09.000 UTC
BAT,585075.9481876347,2qCob8wBHMDMP2owqxEEJ5coiqT85nxJRP5apVszpump,2024-12-19 18:47:08.000 UTC
TRADEMOON,584999.9037703741,4ULi5dMytzyR5vww33KG9EmZGsFKUnfRN8mFVpstpump,2024-12-21 09:53:01.000 UTC
Text2Fart,583523.3496150936,AGqqNWWhMycqxgRfdwHvrUko2deJNjPykZFSxPhbpump,2024-12-19 07:19:50.000 UTC
TAPCAT,582850.6049433985,C4NXsXoG8MmDjhanrkN1jonJuiT2KBkuYq1HQTampump,2024-12-26 19:37:03.000 UTC
RAI16Z,581479.391122193,61m6NyjU6bEwnfDXoXthDGCmqeY3mQAX46iWM7mapump,2024-12-26 23:51:22.000 UTC
Era,581086.0143724119,6YZkZhaNhWYo4FbQLpF6RTswfYZw8m4p3HwAjic2pump,2024-12-19 19:56:54.000 UTC
hello.jpg,580111.2874713591,G42NU4FHH8hiCRFVRuo9SmtdH9T44614Qqnwuwmipump,2024-12-19 01:15:40.000 UTC
ATHAI,578722.1558700784,7Vnx8zPDvpfjmmN2CuMRW55t2GoKLzeNLb7c5iS9pump,2024-12-21 17:34:29.000 UTC
meedotfun,578686.4752814091,4Lz1nD9iRLP9TjwUcZoacWfZn9ztPedrJQnQgbcWpump,2024-12-24 01:23:14.000 UTC
Young-hee,578547.4910114532,FsAMCgR1QgPcydCyMqqzxHifQ6w9kqz2KmgTNVzapump,2024-12-26 09:04:03.000 UTC
CHILLSQUID,577973.091973948,2rgUipc2vvEgUSy16UuWZ5q4B2areJdee3aYkMFCpump,2024-12-26 06:14:22.000 UTC
VOR,576412.1570838819,GdsZGcBcFfVherhphnyruceZexoHKNBKvYeEh5qnpump,2024-12-20 04:57:56.000 UTC
PODCAST,576247.2148185462,4tyq5kPLfB9pbq4FZMPBA2HwkAfRdJcbPW2ZaUUhpump,2024-12-23 20:05:43.000 UTC
"""E""",575543.7435740692,kbJVWUnvLMnmSGA1HqKFJRMAETEaMBK89RMbFiypump,2024-12-27 20:17:58.000 UTC
whitedad,574763.9691073784,BGHmrZ5nm3xrpwHqTMXsnZPSD4j1ZLiGnv23Fddspump,2024-12-25 21:54:16.000 UTC
bri,573758.1266370259,BECDsqZZaXyDKEFbfmeYVWRPFHkr8TeFjZrft6bZpump,2024-12-22 15:52:57.000 UTC
ayumi,573253.4738260002,G2i9D3KYEB7Ap6JLJoo4hz6SeeisoA3szfX1RhsApump,2024-12-21 17:29:11.000 UTC
MUIA,573250.6324645856,DmhkpwNvL5KiqwqtrR1f6Sziz4bSR2jtaGzqUarCpump,2024-12-22 03:47:18.000 UTC
FLUXION,572838.9731997135,8dY5rm3E6Kvjz7AfmNrAQ52gyZCnHKAxfCkp4Lnapump,2024-12-23 14:27:57.000 UTC
BRAIN,572815.0908398846,AvtWpERtRYq3v8LvMDg8FmrznG8ekWQ1QeZ6iD1upump,2024-12-21 00:32:25.000 UTC
Superteam,572630.3695172496,2iEv3aCsrhuDk5TWLkPCCMPUXkvQeDF5EVcmjzrTpump,2024-12-21 22:17:43.000 UTC
MOTY,572522.5345678371,4VE9rjqBVd9kMH2ZurEcowGdSAzG9xsSDgvSrbv6pump,2024-12-19 17:58:19.000 UTC
lou,571936.1100760992,E9gsVqNyLva5zKQRacBJ7JFbEDqJA4CDMiFMBZmeQYVR,2024-12-21 22:05:01.000 UTC
HOHOHO,570529.0419412492,5YobY4uK5qPLc4P8Edjh9Wj2MZ6sRcECGFHaNjWdpump,2024-12-25 21:03:07.000 UTC
BBQCOIN,570082.0215903091,9BmiCfxvWuWSAp5GwgL215DFKLndkyFX4aBAqRE6pump,2024-12-21 07:56:23.000 UTC
Link,569601.423226937,68NGoHW2oJjY2jftP3yGGzY26cWvMtjXjh2e6J6zpump,2024-12-23 07:59:45.000 UTC
OF,568591.0173862462,AjQ99pRAXNEMFeohC7sM8QrWVbjugA5Fc8DxEmQRpump,2024-12-19 11:31:21.000 UTC
FROSTY,567806.2198400671,3MikhS3rgi91uyL9xKE3FJ2vmhri2LgeibLSkgN6pump,2024-12-18 05:44:00.000 UTC
HOPE,566357.2144066667,7bYKkF82EzpKVdKD4gDr1uBJ6snBZJsWqZQguMfipump,2024-12-22 13:03:31.000 UTC
dou,566095.118011464,EqHaM4YiiG7posgTVcG6WKZkVvDudwmXygo43Vi1pump,2024-12-22 19:22:25.000 UTC
GHOSTY,565717.6291777185,65VKaibHrWno11RtHG2ND57rPNoEqGrZSUxH1acypump,2024-12-25 22:15:45.000 UTC
FSW,565179.3403284582,3c6fMDYfbYyfaVszsdi6hnHaHKVzcM9rH2VpDVDApump,2024-12-25 06:20:28.000 UTC
LISTEN,562939.6848949086,B8ycWyCkohntSdeAbgJdxJU2LTRfvsk6v9hKg2Fipump,2024-12-18 04:34:51.000 UTC
squAId,561077.3684796282,gzJQjM9PBvdbCwWGV1gg1xKM8EgVEm4jCbxNct4R23V,2024-12-27 05:47:53.000 UTC
LI,561020.5771615582,7A8W4c4wm8yjeYf9FnEKekwzH9kBZPiXpeC66jtkpump,2024-12-18 16:08:42.000 UTC
Sulwe,560096.767328152,6y8xcdLeuMgZhuSAf4VSJ7asY1XY9Q8bqBGQPzqspump,2024-12-26 19:49:47.000 UTC
XORG,559811.15844232,9JEPrfbgvrWJRnxTRKXy7NGhqDBnkLWeJKQpQC3Gpump,2024-12-27 21:07:48.000 UTC
UFDT,559398.2637800744,Dj1uofauJK6Yp9TVr5wHyEouWcf2sJue1Btm2xQ4pump,2024-12-21 19:12:38.000 UTC
2FA,559356.6412165649,BGk5bLdD5MrcXV2UBGdUUW8ckEVU3s3ijyWoEtCpump,2024-12-20 22:34:13.000 UTC
SOME,556739.6447407852,HxsQWes9SgDfx6gETmjAjDyDPjJuFxTPFdkohUAkpump,2024-12-21 17:45:09.000 UTC
CASPER,556483.3988630174,UQAHPZNSZBesXZ9z71nmYFLPipSjjpmdvRzmcwxpump,2024-12-24 04:13:34.000 UTC
NETRUNNER,555869.9061900411,72R3Z1i4wbmuKkhnmeHNTqx2ypaEYjzSYeaMp8Ppump,2024-12-18 05:26:30.000 UTC
CHILLMAS,553958.9626331744,PwQHEo8Wpe6zM8hWCzQz4CkgBpnSgiN2o4rVAqYpump,2024-12-25 05:10:00.000 UTC
₿,552964.6617478197,5Yy4T8sHZM9qQZ9pz1jngwkFfkVFaoeyZToJniempump,2024-12-26 23:22:55.000 UTC
PFD,552526.3021267023,GxWUQJtyJj8Yr1WPbjc2o5YFW3MQhUycB5wupsSNpump,2024-12-18 22:27:16.000 UTC
DUEL,552476.6854304444,DyGrjzZ7cnZdPRZ3sn5AiBz3UNTHX9EmoBtGXAvkpump,2024-12-26 18:16:28.000 UTC
ELON,552430.4941346992,DTwpUQ21jxhz4KCrBAGH35nR2GkLRozTtzQegxvWpump,2024-12-27 21:50:29.000 UTC
PULLDOG,552101.5056438264,5uzGu7B7aEY2f159V6Hdz48bfah9LPf5Mc37RcpBpump,2024-12-21 20:22:30.000 UTC
SQUIDGAME,551067.954731724,Bwr63reS6g9LP7myHtyG59AKqgMn7TTXzq7zmpQwpump,2024-12-26 08:48:06.000 UTC
gudtek,551023.4395218532,AQAH46QckDdYkSzgpaCk28r7G3dVBd7jxBohos6ipump,2024-12-20 03:53:45.000 UTC
ELMNTS,550816.7715283768,A19ctoEKcbhbNvPNNKBJT57TLxhVDUHkENrKp6tepump,2024-12-21 21:15:50.000 UTC
SplineAI,549830.3380671107,HjXuWZFKGjRkpyjHLnJyJm6DFegJNuW2wSdUaZBbpump,2024-12-20 21:54:53.000 UTC
LLM,549205.5406373753,6wV3kaZk8sATQRSx6o3w9eiX7bCXGbuseJWjQs8gpump,2024-12-21 12:49:11.000 UTC
CHORUZ,548412.2078323978,361pUXTPohPEgcnCVm7DUvNziizK37gVxLN3cw9Vpump,2024-12-23 12:01:58.000 UTC
PENGUIN,546004.0032302676,5VdnbhJ8GkXRytGtnUM7nEsKwovjVEp5aDCATwxgpump,2024-12-18 21:38:33.000 UTC
AMETHYX AI,545693.2681397208,Fr1B9Ewho9q1NF2BeMy5p2HRhhnruXAU38BkvKLjpump,2024-12-22 18:28:15.000 UTC
Goldie,544339.8590262248,GHrbE52LebAWhAyMJCP6BtAJs8n7FEKMwMFP5DeJpump,2024-12-19 07:46:32.000 UTC
Q1,544270.8702946493,DFdCFjyLXq5c7QK79FyHMpV8vNx9aHXToVkgme6Gpump,2024-12-27 16:27:07.000 UTC
Dickipedia,544063.9514690716,3tfJ4cjdKC9LFSXBirDy2idpzfCVBEXYWcdvyZRtpump,2024-12-24 07:21:13.000 UTC
Perplexity,542563.7295436373,B91pwUJV4wN2AEXwoDzi2eoijTm9XJ9L8V77YfBwpump,2024-12-18 08:40:34.000 UTC
Shaman,542113.2123754239,CWZBkfsx5PHJgRsiiwkWmY28tkeoHMmn371BgHrtpump,2024-12-20 05:27:10.000 UTC
lalala,540664.226457768,DRemPnoEMdghjof2BbMYxzoH9cw7wA7arjEhLhLfpump,2024-12-22 01:40:42.000 UTC
ganglish,536256.3860784462,F8gw1U9euh9fhMcKxWWfc7qRoqGu3sGy1bKyaZNRpump,2024-12-23 03:16:28.000 UTC
butt,535622.0823834102,H39JLLbe5YwvaG25A6CEsyo1wfarPgcmUpTJbFpspump,2024-12-19 16:00:02.000 UTC
SWING,535306.530903296,FvPqgDy4NVHNRtT4Mg6PXjrSax9KXQoif2eGTD2apump,2024-12-18 19:02:03.000 UTC
Josie,534549.3458487483,9HMnGCdGfcFtbUt8N5Jd3bXfnaUoEqnR5coHDW5spump,2024-12-22 06:14:55.000 UTC
BEARGUN,533756.7680192676,3J6YtdRPgt9nJWZjuk1FubgHSEGLN7HzMutcfJRvpump,2024-12-26 13:58:35.000 UTC
enterstan,531275.7923370177,BPr8iAoPz5yJZgv4hm6zDbMhBwZnmTZuWhr1xGi6pump,2024-12-18 02:11:26.000 UTC
Miyabi,531165.9839147069,3KYMbNBjLzmwnA3cFjaHmv7oiDxXHQZt9h3dqYNcpump,2024-12-23 14:45:24.000 UTC
giyu,531137.6457736815,Cs7xy4LqrAHk24fG1t4fHa9Xn8gXVUtrsWFUeSJXpump,2024-12-27 13:00:46.000 UTC
JOE,530392.1792181093,3X92A6LvF1zufeShQngKeZM8b5KXT5om1xMT7kiBpump,2024-12-24 21:49:11.000 UTC
HHOS,526702.8032068175,7zBuXvx49LguS6twev6P244QvkAeVxTnD8fwyYpGpump,2024-12-22 16:36:21.000 UTC
Alisa,526101.3025280917,BHwsuMzWwEEKJzT4vbJjbxsGL4wynhZD5vehvvDMpump,2024-12-26 15:37:44.000 UTC
PUMPAI,525767.6018323433,26kCRH6G5en9aQMraDxHvpFkSBAgioRo6PX4Tiwrpump,2024-12-23 20:52:15.000 UTC
POLLY,525626.2706860675,nibT9cPaWVDZYXbHKd1zSAoTconB51nX2CnBY19pump,2024-12-18 17:58:37.000 UTC
Planter,523431.56192761846,GjiNTQVgSsaZXWgBubC7Z4qsrAJV7T9Q9mEaVdpPpump,2024-12-20 18:48:33.000 UTC
MYSTIC,522684.2769820367,7mkxGkY5kNtqm47w2HW72t7wdjy815rWoMPA8oaMpump,2024-12-20 00:14:18.000 UTC
ONYUHBUH,522579.4736164844,2U22G4bXXyKGJFcp3hoPjZCgjZ4CmnvoU2vmb6yCpump,2024-12-22 18:51:43.000 UTC
AIB,522408.0098011714,7M8iejfFc9gDF3njnzKiJ31ujM789BLQDX36Vtywpump,2024-12-20 16:00:11.000 UTC
Nova,522097.0279986549,8VKqATwbaunVQZCntkiaSF6fDBvrLbBHB82HeMqfpump,2024-12-18 01:02:07.000 UTC
SpermCoin,520747.7921078605,EuECbMMj84xJ5SHmCVLjdju9yUJ41xiYgJmjZfAcpump,2024-12-21 23:34:24.000 UTC
BUIDL,520739.47267303633,F3cdmUALsfNaBBV279GxUZUekfb8kzGP7H2dSd1Jpump,2024-12-20 17:22:11.000 UTC
PurrAI,519012.1285353018,ABsus49ZKMzu8NfyMtGHXbAzviQbw17ZwmtDsmyCpump,2024-12-24 11:08:36.000 UTC
KANGO,518572.0247468855,5duXPLrHoX5kgQJPyQ5oaCnfxovLqpu1UF9FHMctpump,2024-12-20 23:19:06.000 UTC
CatSwarm,517101.428167912,61MkYqPW2SQVfVh3ye8yqwNGreVeoC3RurbRGQQGpump,2024-12-20 07:24:08.000 UTC
DOGMAN,515904.13404920127,6W659ThPjjEF7PavBZwoRxnkwH4JrqdbbKuDXA5kpump,2024-12-24 12:40:57.000 UTC
SYPHER,515871.7117288075,3tKjYbQiQR2iZE2QH2B5hPEkysiBWsbWgRpCxH7Spump,2024-12-18 17:01:33.000 UTC
qbox,515687.8630987892,8cuDrnqafxWRb65VLSSXMKpVNvSWNKvHdhbH4oRvpump,2024-12-22 19:09:37.000 UTC
CodeCareAI,513687.8698907225,76vUQeAhCuZu1HcAqMZB25A5WoiZcqqiCvZvQkxapump,2024-12-27 13:20:28.000 UTC
ELSA,513122.1583290874,Jc374xaGkbN1teSaf4chwyF6LcN54sFkqnPNoEKpump,2024-12-18 00:05:10.000 UTC
eli,512696.8836305435,FNk8BS4cbEdgpJiwMVgBDvdTSqGGZQb1pVoeUjLypump,2024-12-22 13:04:14.000 UTC
KPENGU,512424.6540034355,Cs9g98SWHCxXeZvNWvZv1itPXxhN2MNsPhpVxRPupump,2024-12-19 14:39:39.000 UTC
schlop,512283.4864927948,HmriBujxrvmmii1A2vdeMQ6tt5vv8jPyGb91WJKxpump,2024-12-21 23:21:58.000 UTC
ASPCA,511698.4598467761,84npW41HxLzDo7LFjVC6PbNZnueXqQnYkPKipo4tpump,2024-12-26 19:30:45.000 UTC
HAND,511081.4199286647,2pVAF1LtThMffWrMQEUh8R6LxnWdkUHYXm1VYBozpump,2024-12-20 21:33:37.000 UTC
NIDUM,510480.9906994274,FUKem85XHk2WsuHEmMz7dw1LWUQubTSeQF1zB6PRpump,2024-12-20 21:31:50.000 UTC
144p,509539.533030801,9qYDBo65Vw7BRwdzTBwDNun3SzmpVFmFVjz1HH1Gpump,2024-12-27 22:03:19.000 UTC
DOLOS,508242.1369713459,AZSgGuch5rSpxThbA8evE4c4E3NdaKS7a72FyammbVm1,2024-12-21 16:09:46.000 UTC
GPP,504694.61418125423,346qBJxY12dD7o6fVNmCopvH8KLM7Pnw5oj2Lh5Npump,2024-12-21 16:35:12.000 UTC
SAME,504664.7145299207,D7rfctthy5NWmVWNjXxTqvp1wkgWZQe73LYfEKcmpump,2024-12-23 21:31:02.000 UTC
BOJACK,504033.0087045861,Fj7qoqGJ7QSoPWNWcZag58AwCbHXgxzKHAwfiefHpump,2024-12-19 09:24:26.000 UTC
TRUCKDRIVE,502386.1503486595,3h6dsx7kEq4qfw4J2LGYgEMRsQwPXbr2e5c2KXCYpump,2024-12-19 19:31:56.000 UTC
TRACK,501569.471190542,XzyCqP723C4inN7FZnDPfQGJLmsXnzTnW24AwW5pump,2024-12-21 20:46:18.000 UTC
AI DOML,500466.02716395096,6VzbUjmCwk8mreb5g9tQn5z9EvAEDcQbgSSnw12upump,2024-12-23 16:32:36.000 UTC
CB,500116.7816650012,76vEQj5DbYYUcXm9TM9uJ6KXKSxGUdbkhHutmD8mpump,2024-12-22 13:52:07.000 UTC
